timestamp,pair,direction,n_entries,entry_spread,exit_spread,entry_z,exit_z,pnl_pct,fee_usd,net_pnl_usd,outcome,hold_h,reason,balance_after,beta_stored,kelly_weight,mfe_pct,half_life_h
2026-07-30 01:11,EGLD/ENS,LONG,5,-0.037325,-0.013966,-1.753,-0.481,2.3359,0.5117,6.9582,WIN,67.8,MEAN,7310.02,0.710374,0.5,2.336,102.01199175662633
2026-07-30 01:16,CROSS/ETHW,SHORT,7,-1.223286,-1.286415,3.573,1.345,6.3129,0.9734,37.433,WIN,80.6,profit_lock,7347.39,0.796016,1.0,10.374,
2026-07-30 01:21,APE/API3,SHORT,3,-0.642419,-0.717422,3.249,-0.274,7.5004,1.1439,52.4804,WIN,41.8,MEAN,7399.78,0.774218,1.0,7.5,16.81188726272039
2026-07-30 01:26,H/LPT,LONG,1,-1.65151,-1.7355,-2.35,-2.269,-8.399,1.1439,-61.191,LOSS,41.9,TIMEOUT,7338.36,-3.743446,1.0,0.0,16.787174584747607
2026-07-30 01:41,SSV/UMA,SHORT,2,0.06437,0.003958,2.538,-0.637,6.0411,0.693,25.4711,WIN,70.1,TIMEOUT,7363.62,-0.723267,0.7,6.041,15.700031315714483
2026-07-30 01:41,WOO/XRP,LONG,3,-2.967785,-2.775972,-2.308,-0.96,19.1813,1.7158,203.9835,WIN,42.2,profit_lock,7567.61,-23.39052,1.5,24.836,21.830409615094126
2026-07-30 01:51,ACH/BB,SHORT,1,0.097412,0.404964,2.707,3.542,-30.7551,1.1446,-221.1632,LOSS,42.2,TIMEOUT,7346.24,1.35107,1.0,0.0,12.30769181416934
2026-07-30 01:56,SAND/SEI,LONG,1,-0.032554,-0.025393,-2.917,-1.03,0.7161,1.7159,5.9633,WIN,42.4,TIMEOUT,7352.05,0.997097,1.5,0.716,10.984798065151937
2026-07-30 02:01,SOL/XRP,SHORT,2,2.711249,2.487734,2.282,0.73,22.3514,1.7166,238.0819,WIN,42.5,profit_lock,7590.11,24.014177,1.5,31.91,23.090937394939534
2026-07-30 02:11,NEIRO/PNUT,LONG,7,-3.474872,-3.363309,-1.877,2.026,11.1563,0.6615,45.4608,WIN,78.2,TIMEOUT,7635.51,1.966007,0.7,11.156,13.678463242277816
2026-07-30 02:46,ETHW/FOLKS,LONG,3,-0.905023,-0.883847,-1.743,-1.038,2.1175,1.1756,14.3827,WIN,1.5,profit_lock,7649.38,-0.965609,1.0,2.956,143.4991458710422
2026-07-30 03:26,PROVE/SAPIEN,LONG,3,-0.061451,-0.060775,-1.929,-1.679,0.0676,1.1685,-0.6747,LOSS,2.4,swap,7647.74,0.6842,1.0,0.992,4760.797722877151
2026-07-30 05:11,WOO/XLM,LONG,2,-1.976627,-2.066444,-0.892,-0.494,-8.9816,0.5816,-33.2275,LOSS,17.5,MEAN,7613.48,1.359296,0.5,0.0,43.157964403025865
2026-07-30 05:16,MUBARAK/RECALL,SHORT,5,0.070852,0.049496,2.18,1.387,2.1356,1.1696,14.4417,WIN,4.1,profit_lock,7627.87,1.390593,1.0,2.305,30.523912192601458
2026-07-30 06:01,DYM/FOGO,LONG,2,-0.019385,-0.000475,-1.7,-0.145,1.891,1.2,12.9824,WIN,3.3,MEAN,7640.54,0.895043,1.0,1.891,6.417048377622749
2026-07-30 06:11,JUP/SAND,SHORT,3,0.055312,0.054179,2.315,2.018,0.1133,0.6,-0.1749,LOSS,2.8,swap,7640.15,0.528594,0.5,0.405,37.37097636508722
2026-07-30 06:51,H/MAVIA,SHORT,4,0.055799,0.032272,1.612,0.974,2.3526,1.2,16.4448,WIN,4.8,profit_lock,7656.3,0.75205,1.0,3.367,27.912297971629602
2026-07-30 07:36,MEW/MOODENG,SHORT,5,-0.482159,-2.631719,1.561,1.213,214.956,1.7425,2339.3128,WIN,21.0,profit_lock,9995.41,1.604439,1.5,215.203,14.008638353819263
2026-07-30 07:46,HEMI/MAV,LONG,1,-1.849257,-1.84411,-0.845,-0.132,0.5147,1.2,2.6606,WIN,1.8,MEAN,9997.89,0.743306,1.0,0.54,18.585799402661653
2026-07-30 07:56,ENA/OP,LONG,5,-0.759901,-0.97294,-2.944,-2.609,-21.3039,1.7612,-236.261,LOSS,6.5,STOP,9761.45,0.651907,1.5,0.0,42.62602075473355
2026-07-30 08:41,H/MAV,SHORT,4,0.05801,0.031841,1.725,1.017,2.617,1.1839,18.1806,WIN,7.3,profit_lock,9779.12,0.576477,1.0,4.431,27.810067351764246
2026-07-30 09:11,ENA/OP,LONG,2,-0.053152,-0.044704,-2.609,-1.841,0.8448,1.8,7.7036,WIN,1.3,profit_lock,9786.52,1.028699,1.5,2.304,36.86599379536062
2026-07-30 09:26,MUBARAK/RECALL,SHORT,2,0.040558,0.036944,1.387,1.118,0.3614,1.2,1.5101,WIN,4.2,profit_lock,9787.88,1.389007,1.0,1.705,33.01974533291523
2026-07-30 09:51,GMT/GRT,LONG,2,-0.024525,-0.004852,-2.363,-0.327,1.9673,1.8,20.3326,WIN,3.7,MEAN,9808.03,1.197206,1.5,1.967,17.141033127737135
2026-07-30 11:26,MOVE/PHB,LONG,6,-0.044443,-0.244449,-1.464,-1.437,-20.0006,0.6829,-86.0537,LOSS,89.3,STOP,9720.99,1.591795,0.7,1.007,75.4698183380927
2026-07-30 11:36,NEIRO/PNUT,SHORT,7,-3.650066,-3.664263,2.026,1.445,1.4197,0.84,6.6135,WIN,9.4,swap,9727.27,1.877568,0.7,1.42,20.995710101190898
2026-07-30 11:46,ACH/BB,SHORT,7,-3.098806,-3.117994,3.542,1.2,1.9188,1.1754,12.9201,WIN,9.9,profit_lock,9740.04,0.544004,1.0,2.925,
2026-07-30 11:56,ENA/OP,LONG,2,-0.033803,-0.023302,-1.841,-1.061,1.0502,1.8,10.0143,WIN,2.8,profit_lock,9749.89,1.028852,1.5,2.021,34.20490279609813
2026-07-30 13:51,SONIC/WAL,SHORT,6,0.052436,0.031449,2.284,1.652,2.0988,1.2,14.5407,WIN,7.0,profit_lock,9762.68,1.068896,1.0,3.213,8.0895524510715
2026-07-30 13:51,BTC/CAKE,LONG,4,4.969189,5.014326,-2.924,-2.362,4.5138,1.08,29.3879,WIN,2.1,profit_lock,9791.97,17.39141,0.9,8.076,9.090462279108563
2026-07-30 13:56,1000CAT/1000FLOKI,LONG,2,-0.02708,0.10037,-1.29,2.59,12.745,1.535,120.7336,WIN,80.5,TIMEOUT,9912.5,1.726464,1.5,12.745,13.91204660160565
2026-07-30 14:06,MEW/MOODENG,SHORT,4,0.049658,0.042262,1.377,1.202,0.7396,1.8,6.5201,WIN,4.3,profit_lock,9918.51,2.397165,1.5,1.584,17.35420854323721
2026-07-30 14:11,ACU/BB,SHORT,5,-1.014854,-1.047378,1.863,0.337,3.2524,1.2,23.1933,WIN,4.8,MEAN,9941.36,0.376829,1.0,3.252,23.411912462311523
2026-07-30 14:21,BTC/CAKE,LONG,4,5.015819,5.037262,-2.362,-2.262,2.1443,1.08,13.394,WIN,0.5,profit_lock,9954.09,17.3638,0.9,2.483,8.363964505906674
2026-07-30 14:36,ACE/BMT,LONG,6,3.496173,3.522134,-1.473,-1.496,2.5961,1.2,18.2708,WIN,2.7,profit_lock,9971.4,1.392012,1.0,3.726,18.557826158739505
2026-07-30 15:11,MUBARAK/RECALL,SHORT,16,0.09824,0.095995,2.23,2.535,0.2245,1.2,0.4835,WIN,3.8,profit_lock,9970.04,1.387477,1.0,1.892,32.96645025507299
2026-07-30 15:21,TAKE/TREE,SHORT,11,-2.165273,-2.263721,1.674,2.326,9.8448,1.2,72.6356,WIN,7.6,profit_lock,10042.23,0.425686,1.0,10.077,24.100087154349783
2026-07-31 14:21,H/LPT,LONG,11,-1.526934,-1.756077,-2.24,-2.214,-22.9143,1.2,-173.0571,LOSS,29.7,STOP,9868.63,-4.664937,1.0,0.398,41.47903817590194
2026-07-31 14:31,CHR/ERA,SHORT,7,-1.928589,-1.985133,1.763,0.532,5.6545,1.2,41.2087,WIN,33.3,profit_lock,9909.78,0.904627,1.0,5.847,20.29834140952074
2026-07-31 17:05,HEMI/MAGIC,LONG,9,-0.040361,0.004399,-1.732,-0.015,4.476,1.2,32.3703,WIN,26.9,MEAN,9942.09,1.683091,1.0,4.476,11.64176322174673
2026-07-31 23:40,TAKE/YFI,SHORT,11,0.089072,0.218853,1.929,2.683,-12.9781,0.96,-78.8285,LOSS,33.6,TIMEOUT,9863.14,-0.499427,0.8,0.64,14.946478164830458
2026-07-31 23:45,JUP/PENGU,SHORT,10,0.046767,0.023888,2.592,0.608,2.288,1.8,23.9396,WIN,46.1,TIMEOUT,9887.04,0.325791,1.5,2.288,16.410395536771492
